image_path,part_id,category_id
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/000/YM8/02_1.jpg,37714,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/000/YM8/02_2.jpg,37714,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/000/YM8/02_3.jpg,37714,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/DVS/01_1.jpg,55344,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/DVS/01_2.jpg,55344,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/DVS/01_3.jpg,55344,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/K02/09_1.jpg,61270,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/K02/09_2.jpg,61270,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/K02/09_3.jpg,61270,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/QB8/04_1.jpg,1276239,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/QB8/04_2.jpg,1276239,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/QB8/04_3.jpg,1276239,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/QB8/04_4.jpg,1276239,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/QB8/04_5.jpg,1276239,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/U4W/01_1.jpg,71838,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/U4W/01_2.jpg,71838,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/U4W/01_3.jpg,71838,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/ZSY/01_1.jpg,78368,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/ZSY/01_2.jpg,78368,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/ZSY/01_3.jpg,78368,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/ZSY/01_4.jpg,78368,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/ZSY/03_1.jpg,78368,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/ZSY/03_2.jpg,78368,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/001/ZSY/03_3.jpg,78368,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/7RE/01_1.jpg,87564,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/7RE/04_1.jpg,87564,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/7RE/04_2.jpg,87564,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/7RE/04_3.jpg,87564,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/7RE/04_4.jpg,87564,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/9NR/01_1.jpg,89785,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/9NR/01_2.jpg,89785,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/9NR/01_3.jpg,89785,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/9NR/01_4.jpg,89785,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/9NR/01_5.jpg,89785,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/9NR/01_6.jpg,89785,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/9NR/03_1.jpg,89785,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/9NR/03_2.jpg,89785,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/9NR/03_3.jpg,89785,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/9NR/03_4.jpg,89785,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/9NR/03_5.jpg,89785,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/9NR/03_6.jpg,89785,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/9NR/05_1.jpg,89785,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/9NR/05_2.jpg,89785,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/9NR/05_3.jpg,89785,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/DV4/01_1.jpg,94626,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/DV4/01_2.jpg,94626,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/DV4/01_3.jpg,94626,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/J0Q/01_1.jpg,99440,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/J0Q/01_2.jpg,99440,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/J0Q/01_3.jpg,99440,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/J0Q/02_1.jpg,99440,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/J0Q/02_2.jpg,99440,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/J0Q/02_3.jpg,99440,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/MS0/01_1.jpg,103768,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/MS0/01_2.jpg,103768,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/MS0/01_3.jpg,103768,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/MS0/01_4.jpg,103768,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/MS0/01_5.jpg,103768,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/MS0/01_6.jpg,103768,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/R63/03_1.jpg,1276554,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/R63/03_2.jpg,1276554,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/R63/03_3.jpg,1276554,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/R63/03_4.jpg,1276554,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/R63/03_5.jpg,1276554,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/SWL/03_1.jpg,109704,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/SWL/03_2.jpg,109704,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/SWL/03_3.jpg,109704,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/SWL/03_4.jpg,109704,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/002/SWL/03_5.jpg,109704,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/003/BDE/01_1.jpg,131084,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/003/BDE/01_2.jpg,131084,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/003/BDE/01_3.jpg,131084,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/003/BDE/02_1.jpg,131084,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/003/BDE/02_2.jpg,131084,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/003/BDE/02_3.jpg,131084,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/003/DHZ/01_1.jpg,133551,33
/Users/andrea/Documents/Projects/Pollini/ai/image-recognition-2/image_resized/K/003/DHZ/01_2.jpg,133551,33
